userId,goodsId,carId,latitude,longitude
12,34,27,25.262901,110.26092
12,25,27,25.262901,110.26092
12,56,27,25.262901,110.26092
12,44,27,25.262901,110.26092
12,40,27,25.262901,110.26092
12,26,27,25.262901,110.26092
12,37,27,25.262901,110.26092
12,52,27,25.262901,110.26092
34,55,3,33.623741,114.654102
34,33,3,33.623741,114.654102
34,23,3,33.623741,114.654102
34,43,3,33.623741,114.654102
34,31,3,33.623741,114.654102
34,44,3,33.623741,114.654102
12,47,24,22.256915,113.562447
12,36,24,22.256915,113.562447
12,46,24,22.256915,113.562447
12,51,24,22.256915,113.562447
12,41,24,22.256915,113.562447
12,50,24,22.256915,113.562447
12,29,24,22.256915,113.562447
12,45,24,22.256915,113.562447
12,42,24,22.256915,113.562447
12,23,24,22.256915,113.562447
12,33,24,22.256915,113.562447
12,32,24,22.256915,113.562447
34,37,28,37.116774,79.930239
34,41,28,37.116774,79.930239
34,39,28,37.116774,79.930239
34,51,28,37.116774,79.930239
34,36,28,37.116774,79.930239
34,24,28,31.504701,104.705519
34,54,28,31.504701,104.705519
34,49,28,31.504701,104.705519
34,33,28,31.504701,104.705519
34,38,28,31.504701,104.705519
34,44,2,26.591866,104.852087
34,56,2,26.591866,104.852087
34,38,2,26.591866,104.852087
34,28,2,26.591866,104.852087
34,48,2,26.591866,104.852087
34,23,2,26.591866,104.852087
34,20,2,26.591866,104.852087
34,43,2,26.591866,104.852087
34,36,2,26.591866,104.852087
34,47,2,26.591866,104.852087
34,31,2,26.591866,104.852087
34,49,2,26.591866,104.852087
1,47,22,41.022363,113.112846
1,40,22,41.022363,113.112846
1,23,22,41.022363,113.112846
1,33,22,41.022363,113.112846
1,37,22,41.022363,113.112846
1,25,20,22.545178,113.42206
1,45,20,22.545178,113.42206
1,24,20,22.545178,113.42206
1,38,20,22.545178,113.42206
1,41,20,22.545178,113.42206
1,44,20,22.545178,113.42206
1,48,20,22.545178,113.42206
1,51,20,22.545178,113.42206
1,50,20,22.545178,113.42206
1,35,20,22.545178,113.42206
1,30,2,30.216127,115.050683
1,46,2,30.216127,115.050683
1,36,2,30.216127,115.050683
1,26,2,30.216127,115.050683
1,20,2,30.216127,115.050683
1,22,2,30.216127,115.050683
1,34,2,30.216127,115.050683
1,53,2,30.216127,115.050683
1,45,2,30.216127,115.050683
1,27,2,30.216127,115.050683
1,35,4,40.61568,81.291737
1,21,4,40.61568,81.291737
1,51,4,40.61568,81.291737
1,29,4,40.61568,81.291737
1,54,4,40.61568,81.291737
34,51,3,29.734435,118.29357
34,43,3,29.734435,118.29357
34,40,3,29.734435,118.29357
34,38,3,29.734435,118.29357
34,33,3,29.734435,118.29357
34,30,3,29.734435,118.29357
34,52,3,29.734435,118.29357
34,56,3,29.734435,118.29357
34,36,3,29.734435,118.29357
34,28,3,29.734435,118.29357
34,26,3,29.734435,118.29357
1,41,4,34.480485,100.223723
1,49,4,34.480485,100.223723
1,40,4,34.480485,100.223723
1,23,4,34.480485,100.223723
1,33,4,34.480485,100.223723
1,45,4,34.480485,100.223723
1,35,4,34.480485,100.223723
1,22,4,34.480485,100.223723
1,47,4,34.480485,100.223723
1,28,4,34.480485,100.223723
1,25,4,34.480485,100.223723
1,34,4,34.480485,100.223723
1,29,4,34.480485,100.223723
1,24,4,34.480485,100.223723
1,53,4,34.480485,100.223723
12,49,2,40.811188,114.893782
12,42,2,40.811188,114.893782
12,20,2,40.811188,114.893782
12,30,2,40.811188,114.893782
12,50,2,40.811188,114.893782
12,44,2,40.811188,114.893782
12,24,2,40.811188,114.893782
1,48,21,34.502358,109.483933
1,54,21,34.502358,109.483933
1,55,21,34.502358,109.483933
1,22,21,34.502358,109.483933
1,37,21,34.502358,109.483933
1,44,21,34.502358,109.483933
1,39,21,34.502358,109.483933
1,31,21,34.502358,109.483933
1,29,21,34.502358,109.483933
1,53,21,34.502358,109.483933
1,52,21,34.502358,109.483933
1,26,21,34.502358,109.483933
1,35,21,34.502358,109.483933
1,32,21,34.502358,109.483933
12,56,2,32.094934,112.176326
12,47,2,32.094934,112.176326
12,31,2,32.094934,112.176326
12,21,2,32.094934,112.176326
12,49,2,32.094934,112.176326
1,27,28,43.678846,126.262876
1,24,28,43.678846,126.262876
1,40,28,43.678846,126.262876
1,34,28,43.678846,126.262876
1,42,28,43.678846,126.262876
1,55,28,43.678846,126.262876
1,43,28,43.678846,126.262876
1,22,28,43.678846,126.262876
1,21,28,43.678846,126.262876
1,47,28,43.678846,126.262876
1,51,28,43.678846,126.262876
1,37,28,43.678846,126.262876
1,20,28,43.678846,126.262876
1,28,28,43.678846,126.262876
34,52,23,18.998161,108.85101
34,22,23,18.998161,108.85101
34,36,23,18.998161,108.85101
34,31,23,18.998161,108.85101
34,54,23,18.998161,108.85101
34,44,23,18.998161,108.85101
34,47,23,18.998161,108.85101
34,43,23,18.998161,108.85101
34,37,23,18.998161,108.85101
34,29,23,18.998161,108.85101
34,33,23,18.998161,108.85101
12,55,23,27.302612,105.300492
12,46,23,27.302612,105.300492
12,35,23,27.302612,105.300492
12,38,23,27.302612,105.300492
12,20,23,27.302612,105.300492
12,34,23,27.302612,105.300492
12,47,23,27.302612,105.300492
12,22,23,27.302612,105.300492
12,21,23,27.302612,105.300492
12,33,23,27.302612,105.300492
12,40,23,27.302612,105.300492
12,54,23,27.302612,105.300492
12,50,23,27.302612,105.300492
12,43,23,27.302612,105.300492
12,31,23,27.302612,105.300492
12,27,23,27.302612,105.300492
34,22,2,28.24131,117.03545
34,54,2,28.24131,117.03545
34,23,2,28.24131,117.03545
34,48,2,28.24131,117.03545
34,52,2,28.24131,117.03545
34,34,2,28.24131,117.03545
34,20,2,28.24131,117.03545
12,55,26,45.32154,130.941767
12,24,26,45.32154,130.941767
12,28,26,45.32154,130.941767
12,48,26,45.32154,130.941767
12,51,26,45.32154,130.941767
12,33,26,45.32154,130.941767
12,53,26,45.32154,130.941767
12,37,26,45.32154,130.941767
12,40,26,45.32154,130.941767
12,25,26,45.32154,130.941767
12,27,26,45.32154,130.941767
12,41,26,45.32154,130.941767
12,43,26,45.32154,130.941767
12,29,26,45.32154,130.941767
12,45,26,45.32154,130.941767
12,36,26,45.32154,130.941767
12,29,28,40.811188,114.893782
12,34,28,40.811188,114.893782
12,46,28,40.811188,114.893782
12,45,28,40.811188,114.893782
12,24,28,40.811188,114.893782
12,54,28,40.811188,114.893782
12,52,28,40.811188,114.893782
12,31,23,21.668226,110.931245
12,49,23,21.668226,110.931245
12,52,23,21.668226,110.931245
12,56,23,21.668226,110.931245
1,52,2,31.13114,104.402398
1,28,2,31.13114,104.402398
1,30,2,31.13114,104.402398
1,43,2,31.13114,104.402398
1,50,2,31.13114,104.402398
1,25,2,31.13114,104.402398
1,46,2,31.13114,104.402398
1,34,2,31.13114,104.402398
1,27,2,31.13114,104.402398
1,31,2,31.13114,104.402398
12,46,26,37.933172,102.640147
12,47,26,37.933172,102.640147
12,44,26,37.933172,102.640147
12,45,26,37.933172,102.640147
12,24,26,37.933172,102.640147
12,25,26,37.933172,102.640147
12,52,26,37.933172,102.640147
12,47,21,41.877304,123.92982
12,50,21,41.877304,123.92982
12,31,21,41.877304,123.92982
12,49,21,41.877304,123.92982
12,24,21,41.877304,123.92982
12,27,21,41.877304,123.92982
12,29,21,41.877304,123.92982
12,20,21,41.877304,123.92982
12,28,21,41.877304,123.92982
12,52,21,41.877304,123.92982
12,53,21,41.877304,123.92982
12,22,21,41.877304,123.92982
12,21,21,41.877304,123.92982
12,39,21,41.877304,123.92982
12,23,21,41.877304,123.92982
12,37,21,41.877304,123.92982
34,53,23,34.584319,105.736932
34,54,23,34.584319,105.736932
34,29,23,34.584319,105.736932
34,50,23,34.584319,105.736932
34,55,23,34.584319,105.736932
34,24,23,34.584319,105.736932
1,54,20,23.11354,114.410658
1,47,20,23.11354,114.410658
1,30,20,23.11354,114.410658
1,45,20,23.11354,114.410658
1,52,20,23.11354,114.410658
1,28,20,23.11354,114.410658
1,34,20,23.11354,114.410658
12,42,22,37.321323,106.155481
12,30,22,37.321323,106.155481
12,46,22,37.321323,106.155481
12,49,22,37.321323,106.155481
12,27,22,37.321323,106.155481
12,44,22,37.321323,106.155481
12,50,22,37.321323,106.155481
12,21,24,35.234608,113.211836
12,22,24,35.234608,113.211836
12,31,24,35.234608,113.211836
12,38,24,35.234608,113.211836
12,23,24,35.234608,113.211836
12,45,24,35.234608,113.211836
12,37,24,35.234608,113.211836
12,42,24,35.234608,113.211836
12,34,24,35.234608,113.211836
12,20,24,35.234608,113.211836
1,52,3,41.273339,123.172451
1,49,3,41.273339,123.172451
1,31,3,41.273339,123.172451
1,50,3,41.273339,123.172451
1,45,3,41.273339,123.172451
1,39,4,19.571153,109.413973
1,34,4,19.571153,109.413973
1,24,4,19.571153,109.413973
1,40,4,19.571153,109.413973
1,22,4,19.571153,109.413973
1,49,4,19.571153,109.413973
1,56,4,19.571153,109.413973
34,56,26,34.78332,111.181262
34,26,26,34.78332,111.181262
34,25,26,34.78332,111.181262
34,27,26,34.78332,111.181262
34,54,26,34.78332,111.181262
34,24,26,34.78332,111.181262
12,52,25,39.741474,98.508415
12,34,25,39.741474,98.508415
12,39,25,39.741474,98.508415
12,33,25,39.741474,98.508415
12,36,25,39.741474,98.508415
12,29,25,39.741474,98.508415
12,49,25,39.741474,98.508415
12,20,25,39.741474,98.508415
12,50,22,29.599462,105.073056
12,55,22,29.599462,105.073056
12,40,22,29.599462,105.073056
12,46,22,29.599462,105.073056
12,43,22,29.599462,105.073056
12,51,22,29.599462,105.073056
12,42,22,29.599462,105.073056
12,21,22,29.599462,105.073056
12,24,22,29.599462,105.073056
12,28,22,29.599462,105.073056
12,32,22,29.599462,105.073056
12,31,22,29.599462,105.073056
12,36,22,29.599462,105.073056
12,30,22,29.599462,105.073056
12,53,22,29.599462,105.073056
12,52,22,29.599462,105.073056
12,23,22,29.599462,105.073056
12,21,25,33.623741,114.654102
12,33,25,33.623741,114.654102
12,27,25,33.623741,114.654102
12,32,25,33.623741,114.654102
12,22,25,33.623741,114.654102
12,49,25,33.623741,114.654102
12,20,25,33.623741,114.654102
12,39,25,33.623741,114.654102
12,48,25,33.623741,114.654102
12,40,25,33.623741,114.654102
12,46,25,33.623741,114.654102
12,52,25,33.623741,114.654102
34,46,27,19.222483,109.0113
34,40,27,19.222483,109.0113
34,29,27,19.222483,109.0113
34,26,27,19.222483,109.0113
34,21,27,19.222483,109.0113
34,25,27,19.222483,109.0113
12,53,23,19.039771,109.861849
12,54,23,19.039771,109.861849
12,43,23,19.039771,109.861849
12,27,23,19.039771,109.861849
12,40,23,19.039771,109.861849
12,46,23,19.039771,109.861849
12,45,23,19.039771,109.861849
12,26,23,19.039771,109.861849
12,22,23,19.039771,109.861849
12,55,23,19.039771,109.861849
12,47,23,19.039771,109.861849
12,39,23,19.039771,109.861849
12,21,23,19.039771,109.861849
34,36,28,36.804685,118.059134
34,44,28,36.804685,118.059134
34,37,28,36.804685,118.059134
34,41,28,36.804685,118.059134
34,32,28,36.804685,118.059134
12,20,4,31.717858,113.379358
12,28,4,31.717858,113.379358
12,49,4,31.717858,113.379358
12,34,4,31.717858,113.379358
12,21,4,31.717858,113.379358
12,56,4,31.717858,113.379358
12,33,4,31.717858,113.379358
12,31,4,31.717858,113.379358
12,36,4,31.717858,113.379358
12,47,4,31.717858,113.379358
12,23,4,31.717858,113.379358
12,37,4,31.717858,113.379358
12,51,4,31.717858,113.379358
12,53,4,31.717858,113.379358
1,51,23,34.992211,102.917442
1,46,23,34.992211,102.917442
1,38,23,34.992211,102.917442
1,48,23,34.992211,102.917442
1,44,23,34.992211,102.917442
1,35,23,34.992211,102.917442
1,43,23,34.992211,102.917442
1,30,23,34.992211,102.917442
1,54,23,34.992211,102.917442
1,32,23,34.992211,102.917442
1,41,23,34.992211,102.917442
1,40,4,40.76918,107.423807
1,46,4,40.76918,107.423807
1,47,4,40.76918,107.423807
1,35,4,40.76918,107.423807
1,24,4,40.76918,107.423807
1,50,4,40.76918,107.423807
1,20,4,40.76918,107.423807
1,55,4,40.76918,107.423807
1,31,4,40.76918,107.423807
1,36,4,40.76918,107.423807
1,37,4,40.76918,107.423807
1,53,4,40.76918,107.423807
1,33,4,40.76918,107.423807
1,54,4,40.76918,107.423807
1,23,4,40.76918,107.423807
1,41,28,40.76918,107.423807
1,29,28,40.76918,107.423807
1,23,28,40.76918,107.423807
1,27,28,40.76918,107.423807
1,28,28,40.76918,107.423807
1,56,28,40.76918,107.423807
1,38,28,40.76918,107.423807
1,40,28,40.76918,107.423807
1,33,28,40.76918,107.423807
1,52,28,40.76918,107.423807
1,24,28,40.76918,107.423807
1,35,28,40.76918,107.423807
1,42,28,40.76918,107.423807
1,47,28,40.76918,107.423807
1,31,28,40.76918,107.423807
1,37,28,40.76918,107.423807
1,38,28,40.76918,107.423807
1,46,28,40.76918,107.423807
1,25,28,40.76918,107.423807
1,28,28,40.76918,107.423807
1,41,28,40.76918,107.423807
1,56,28,40.76918,107.423807
1,31,28,40.76918,107.423807
1,22,28,40.76918,107.423807
1,37,28,40.76918,107.423807
12,27,28,32.476053,119.919606
12,55,28,32.476053,119.919606
12,51,28,32.476053,119.919606
12,41,28,32.476053,119.919606
12,33,28,32.476053,119.919606
12,22,28,32.476053,119.919606
12,54,28,32.476053,119.919606
12,20,28,32.476053,119.919606
12,38,28,32.476053,119.919606
12,29,28,32.476053,119.919606
12,46,28,32.476053,119.919606
12,39,28,32.476053,119.919606
12,28,23,36.716115,119.142634
12,26,23,36.716115,119.142634
12,34,23,36.716115,119.142634
12,29,23,36.716115,119.142634
12,35,23,36.716115,119.142634
12,23,23,36.716115,119.142634
12,47,23,36.716115,119.142634
12,50,23,36.716115,119.142634
12,37,23,36.716115,119.142634
12,38,23,36.716115,119.142634
12,25,23,36.716115,119.142634
12,51,23,36.716115,119.142634
12,40,23,36.716115,119.142634
12,39,23,36.716115,119.142634
12,52,23,36.716115,119.142634
12,48,23,36.716115,119.142634
1,28,21,27.892393,102.259591
1,41,21,27.892393,102.259591
1,31,21,27.892393,102.259591
1,40,21,27.892393,102.259591
1,50,21,27.892393,102.259591
1,56,21,27.892393,102.259591
1,27,21,27.892393,102.259591
1,37,21,27.892393,102.259591
12,51,25,37.933172,102.640147
12,44,25,37.933172,102.640147
12,42,25,37.933172,102.640147
12,34,25,37.933172,102.640147
12,28,25,37.933172,102.640147
12,41,25,37.933172,102.640147
12,31,25,37.933172,102.640147
12,54,25,37.933172,102.640147
1,56,20,37.746929,115.686229
1,28,20,37.746929,115.686229
1,36,20,37.746929,115.686229
1,27,20,37.746929,115.686229
1,47,20,37.746929,115.686229
1,45,20,37.746929,115.686229
1,40,27,33.081569,107.045478
1,31,27,33.081569,107.045478
1,37,27,33.081569,107.045478
1,50,27,33.081569,107.045478
1,42,27,33.081569,107.045478
1,44,27,33.081569,107.045478
1,34,27,33.081569,107.045478
1,38,27,33.081569,107.045478
1,45,27,33.081569,107.045478
1,23,27,33.081569,107.045478
1,55,27,33.081569,107.045478
1,54,27,33.081569,107.045478
1,21,27,33.081569,107.045478
1,53,25,36.716115,119.142634
1,44,25,36.716115,119.142634
1,40,25,36.716115,119.142634
1,33,25,36.716115,119.142634
1,47,25,36.716115,119.142634
1,20,25,36.716115,119.142634
1,43,25,36.716115,119.142634
1,51,25,36.716115,119.142634
12,35,25,22.778731,115.372924
12,37,25,22.778731,115.372924
12,55,25,22.778731,115.372924
12,28,25,22.778731,115.372924
12,37,20,32.317351,118.32457
12,27,20,32.317351,118.32457
12,49,20,32.317351,118.32457
12,41,20,32.317351,118.32457
12,38,20,32.317351,118.32457
12,30,20,32.317351,118.32457
12,26,20,32.317351,118.32457
12,22,20,32.317351,118.32457
12,54,20,32.317351,118.32457
12,40,20,32.317351,118.32457
12,46,20,32.317351,118.32457
12,55,20,32.317351,118.32457
12,28,20,32.317351,118.32457
12,34,23,43.871988,126.564544
12,33,23,43.871988,126.564544
12,25,23,43.871988,126.564544
12,28,23,43.871988,126.564544
12,54,23,43.871988,126.564544
12,27,23,43.871988,126.564544
12,21,23,43.871988,126.564544
12,45,23,43.871988,126.564544
12,43,23,43.871988,126.564544
12,40,23,43.871988,126.564544
12,48,23,43.871988,126.564544
12,24,23,43.871988,126.564544
12,23,23,43.871988,126.564544
12,44,23,43.871988,126.564544
12,50,23,43.871988,126.564544
12,26,23,43.871988,126.564544
1,40,2,36.51761,102.085207
1,39,2,36.51761,102.085207
1,24,2,36.51761,102.085207
1,29,2,36.51761,102.085207
1,46,2,36.51761,102.085207
1,32,2,36.51761,102.085207
1,26,2,36.51761,102.085207
1,44,2,36.51761,102.085207
1,27,2,36.51761,102.085207
1,21,2,36.51761,102.085207
1,48,2,36.51761,102.085207
1,23,2,36.51761,102.085207
1,52,2,36.51761,102.085207
1,35,2,36.51761,102.085207
34,24,24,35.753298,115.026627
34,26,24,35.753298,115.026627
34,27,24,35.753298,115.026627
34,42,24,35.753298,115.026627
34,36,24,35.753298,115.026627
34,45,24,35.753298,115.026627
34,54,24,35.753298,115.026627
34,28,24,35.753298,115.026627
34,44,24,35.753298,115.026627
34,56,24,35.753298,115.026627
34,33,24,35.753298,115.026627
12,38,2,32.128582,114.085491
12,23,2,32.128582,114.085491
12,53,2,32.128582,114.085491
12,49,2,32.128582,114.085491
12,36,2,32.128582,114.085491
12,47,2,32.128582,114.085491
12,34,2,32.128582,114.085491
12,26,2,32.128582,114.085491
12,52,2,32.128582,114.085491
12,35,2,32.128582,114.085491
12,50,2,32.128582,114.085491
34,50,23,32.014665,120.873801
34,29,23,32.014665,120.873801
34,48,23,32.014665,120.873801
34,51,23,32.014665,120.873801
34,42,23,32.014665,120.873801
34,36,23,32.014665,120.873801
34,23,23,32.014665,120.873801
34,35,23,32.014665,120.873801
34,47,23,32.014665,120.873801
34,56,23,32.014665,120.873801
34,52,23,32.014665,120.873801
34,55,23,32.014665,120.873801
34,49,23,32.014665,120.873801
34,38,23,32.014665,120.873801
34,27,25,45.775005,131.019048
34,56,25,45.775005,131.019048
34,29,25,45.775005,131.019048
34,33,25,45.775005,131.019048
34,31,25,45.775005,131.019048
34,23,25,45.775005,131.019048
34,28,25,45.775005,131.019048
34,51,25,45.775005,131.019048
34,41,25,45.775005,131.019048
34,54,25,45.775005,131.019048
34,47,25,45.775005,131.019048
34,49,25,45.775005,131.019048
34,55,25,45.775005,131.019048
34,30,21,31.317987,120.619907
34,54,21,31.317987,120.619907
34,20,21,31.317987,120.619907
34,23,21,31.317987,120.619907
34,55,21,31.317987,120.619907
34,26,21,31.317987,120.619907
34,48,21,31.317987,120.619907
34,41,21,31.317987,120.619907
34,43,21,31.317987,120.619907
34,24,21,31.317987,120.619907
34,47,21,31.317987,120.619907
34,50,21,31.317987,120.619907
34,42,21,31.317987,120.619907
34,22,21,31.317987,120.619907
12,25,23,22.415455,107.357322
12,55,23,22.415455,107.357322
12,33,23,22.415455,107.357322
12,40,23,22.415455,107.357322
12,32,23,22.415455,107.357322
12,49,23,22.415455,107.357322
12,42,23,22.415455,107.357322
12,47,23,22.415455,107.357322
12,50,23,22.415455,107.357322
12,22,23,22.415455,107.357322
12,31,23,22.415455,107.357322
12,30,23,22.415455,107.357322
12,48,23,22.415455,107.357322
1,47,23,25.845296,114.935909
1,22,23,25.845296,114.935909
1,42,23,25.845296,114.935909
1,45,23,25.845296,114.935909
1,24,23,25.845296,114.935909
1,34,23,25.845296,114.935909
1,52,23,25.845296,114.935909
1,41,23,25.845296,114.935909
1,43,23,25.845296,114.935909
1,37,23,25.845296,114.935909
1,54,23,25.845296,114.935909
34,28,1,29.999716,103.009356
34,34,1,29.999716,103.009356
34,39,1,29.999716,103.009356
34,43,1,29.999716,103.009356
34,24,1,29.999716,103.009356
34,51,1,29.999716,103.009356
34,54,1,29.999716,103.009356
34,44,1,29.999716,103.009356
34,56,1,29.999716,103.009356
34,32,1,29.999716,103.009356
34,25,1,29.999716,103.009356
34,53,1,29.999716,103.009356
34,29,1,29.999716,103.009356
1,51,27,23.901512,106.631821
1,45,27,23.901512,106.631821
1,54,27,23.901512,106.631821
1,50,27,23.901512,106.631821
1,28,27,23.901512,106.631821
1,42,27,23.901512,106.631821
1,36,27,23.901512,106.631821
12,39,1,32.317351,118.32457
12,28,1,32.317351,118.32457
12,25,1,32.317351,118.32457
12,37,1,32.317351,118.32457
12,49,1,32.317351,118.32457
12,38,1,32.317351,118.32457
12,27,1,32.317351,118.32457
12,29,1,32.317351,118.32457
12,42,1,32.317351,118.32457
12,35,1,32.317351,118.32457
12,36,1,32.317351,118.32457
12,20,1,32.317351,118.32457
12,33,1,32.317351,118.32457
12,43,1,32.317351,118.32457
12,46,20,23.80406,120.961454
12,53,20,23.80406,120.961454
12,28,20,23.80406,120.961454
12,30,20,23.80406,120.961454
12,34,20,23.80406,120.961454
12,22,20,23.80406,120.961454
12,49,20,23.80406,120.961454
12,39,27,34.02674,113.835312
12,22,27,34.02674,113.835312
12,49,27,34.02674,113.835312
12,32,27,34.02674,113.835312
12,35,27,34.02674,113.835312
12,21,27,34.02674,113.835312
12,48,25,25.5969,100.223675
12,52,25,25.5969,100.223675
12,21,25,25.5969,100.223675
12,42,25,25.5969,100.223675
12,55,25,25.5969,100.223675
12,27,25,25.5969,100.223675
12,39,25,25.5969,100.223675
12,28,25,25.5969,100.223675
34,39,20,25.5969,100.223675
34,43,20,25.5969,100.223675
34,41,20,25.5969,100.223675
34,55,20,25.5969,100.223675
34,47,20,25.5969,100.223675
34,22,20,25.5969,100.223675
34,56,20,25.5969,100.223675
34,50,20,25.5969,100.223675
34,52,20,25.5969,100.223675
34,31,20,25.5969,100.223675
12,46,25,36.284364,100.624066
12,43,25,36.284364,100.624066
12,23,25,36.284364,100.624066
12,26,25,36.284364,100.624066
12,50,25,36.284364,100.624066
12,51,25,36.284364,100.624066
12,49,25,36.284364,100.624066
12,53,25,36.284364,100.624066
12,37,25,36.284364,100.624066
12,40,25,36.284364,100.624066
12,32,25,36.284364,100.624066
12,56,25,36.284364,100.624066
12,28,25,36.284364,100.624066
1,41,3,36.188078,117.089415
1,33,3,36.188078,117.089415
1,34,3,36.188078,117.089415
1,24,3,36.188078,117.089415
1,40,3,36.188078,117.089415
1,25,3,36.188078,117.089415
1,52,3,36.188078,117.089415
1,39,20,24.304571,116.126403
1,48,20,24.304571,116.126403
1,50,20,24.304571,116.126403
1,37,20,24.304571,116.126403
1,54,20,24.304571,116.126403
1,40,20,24.304571,116.126403
1,47,20,24.304571,116.126403
12,45,26,44.913651,82.052436
12,20,26,44.913651,82.052436
12,22,26,44.913651,82.052436
12,50,26,44.913651,82.052436
12,34,26,44.913651,82.052436
12,44,26,44.913651,82.052436
12,35,26,44.913651,82.052436
12,35,23,24.864213,101.592952
12,52,23,24.864213,101.592952
12,28,23,24.864213,101.592952
12,34,23,24.864213,101.592952
12,26,23,24.864213,101.592952
12,47,23,24.864213,101.592952
12,36,23,24.864213,101.592952
12,32,23,24.864213,101.592952
12,31,23,24.864213,101.592952
12,23,23,24.864213,101.592952
12,51,23,24.864213,101.592952
12,41,23,24.864213,101.592952
12,50,23,24.864213,101.592952
12,33,25,24.864213,101.592952
12,20,25,24.864213,101.592952
12,44,25,24.864213,101.592952
12,48,25,24.864213,101.592952
12,42,25,24.864213,101.592952
12,28,25,24.864213,101.592952
12,23,25,24.864213,101.592952
12,24,25,24.864213,101.592952
12,31,25,24.864213,101.592952
12,55,25,24.864213,101.592952
12,22,25,24.864213,101.592952
12,54,25,24.864213,101.592952
12,26,25,24.864213,101.592952
12,43,25,24.864213,101.592952
12,46,25,24.864213,101.592952
12,32,25,24.864213,101.592952
12,29,25,24.864213,101.592952
1,36,1,25.44845,119.077731
1,29,1,25.44845,119.077731
1,27,1,25.44845,119.077731
1,44,1,25.44845,119.077731
1,56,1,25.44845,119.077731
1,54,1,25.44845,119.077731
1,25,1,25.44845,119.077731
1,24,1,25.44845,119.077731
1,48,1,25.44845,119.077731
1,35,1,25.44845,119.077731
1,30,1,25.44845,119.077731
1,41,1,25.44845,119.077731
1,21,1,25.44845,119.077731
1,38,1,25.44845,119.077731
34,37,25,35.586056,104.626638
34,52,25,35.586056,104.626638
34,46,25,35.586056,104.626638
34,27,25,35.586056,104.626638
34,41,25,35.586056,104.626638
34,44,25,35.586056,104.626638
34,21,25,35.586056,104.626638
34,34,25,35.586056,104.626638
34,56,25,35.586056,104.626638
34,33,25,35.586056,104.626638
34,29,25,35.586056,104.626638
34,40,25,35.586056,104.626638
34,26,25,35.586056,104.626638
34,36,25,35.586056,104.626638
34,53,24,22.643974,110.151676
